image_path,original_caption,true_label,predicted_label,inference_time
dataset_v2/image142.jpg,"The image shows a cozy room with a wooden cabinet adorned with floral designs, a chair, a table with a pink item, and a framed picture of an owl on the wall. The floor is covered with a red patterned rug.",no fire,error,0.0
dataset_v2/image143.jpg,"The image shows a cozy bedroom with a bed covered in a green quilt and floral-patterned pillows. A wooden nightstand with a lamp is positioned next to the bed. The room has a fireplace with a mantel decorated with a wreath, and the walls are adorned with patterned wallpaper.",no fire,error,0.0
dataset_v2/image144.jpg,"The image shows a cozy workspace with wooden walls and shelves filled with books and other items. There is a desk with a computer setup, a chair, and a framed picture on the wall. The room has a warm, inviting atmosphere.",no fire,error,0.0
dataset_v2/image145.jpg,"The image shows a cozy room with wooden floors, a round wooden table, chairs, and a large window with sliding doors. On the table, there are two cups and a bowl. The room has a warm and inviting atmosphere.",no fire,error,0.0
dataset_v2/image146.jpg,"The image shows a neatly made bed with white sheets, red and white pillows, and a white canopy. The room has wooden floors, white walls, and large windows with shutters.",no fire,error,0.0
dataset_v2/image147.jpg,"The image depicts a cozy, well-furnished room with wooden paneling, a large bed with a canopy, a chair, a table, and a lamp. The room has a warm ambiance with soft lighting and decorative elements.",no fire,error,0.0
dataset_v2/image148.jpg,"The image shows a room with a bed covered with a green blanket, a chair, a table, and a window with vertical blinds. There is a microwave oven on a counter next to the bed.",no fire,error,0.0
dataset_v2/image149.jpg,"The image depicts a well-decorated bedroom with a white bed, matching nightstand, dresser, and mirror. The room features a yellow bedspread, blue walls, and various framed pictures. There are plants and a lamp on the dresser, creating a cozy atmosphere.",no fire,error,0.0
dataset_v2/image150.jpg,"The image shows a bedroom with a bed covered in a floral-patterned blanket. There is a lamp on a bedside table next to the bed, and a window with patterned curtains. The room has a carpeted floor and neutral-colored walls.",no fire,error,0.0
dataset_v2/image151.jpg,"The image shows a well-lit dining room with wooden flooring, a blue and white patterned rug, and a wooden dining table set with plates, cups, and a vase of flowers. A chandelier hangs from the ceiling, and there is a kitchen area in the background with wooden cabinets and a refrigerator.",no fire,error,0.0
dataset_v2/image152.jpg,"The image shows a bedroom with a bed covered in a white patterned blanket and several pillows. There is a wooden dresser with a mirror above it and a lamp on top. Two framed pictures hang on the wall above the bed. The room has a window with blinds partially open, allowing some natural light.",no fire,error,0.0
dataset_v2/image153.jpg,"The image shows a modern office reception area with a black reception desk, a potted plant, and a glass door leading to another room. The walls are painted white with some decorative patterns, and there are several recessed lights on the ceiling.",no fire,error,0.0
dataset_v2/image154.jpg,"The image depicts a cozy kitchen with wooden shelves filled with various items such as plants, books, and decorative objects. There is a dining table with chairs around it, and a counter with a few items on it. The lighting is warm and inviting.",no fire,error,0.0
dataset_v2/image155.jpg,"The image shows a bedroom with a bed covered in green bedding, two chairs, and several framed pictures on the wall. The room has large windows allowing natural light to enter.",no fire,error,0.0
dataset_v2/image156.jpg,"The image shows an office setting with a counter, chairs, and a mirror. There are flowers on the counter and a painting on the wall. The floor is carpeted, and there are no visible signs of fire or smoke.",no fire,error,0.0
dataset_v2/image157.jpg,"The image shows a room with a radiator, a window with partially open curtains, and a wall-mounted electrical outlet.",no fire,error,0.0
dataset_v2/image158.jpg,"The image shows a bedroom with a bed, dresser, lamp, and framed pictures on the wall. The room has a purple wall color and a yellow carpet.",no fire,error,0.0
dataset_v2/image159.jpg,"The image shows an office space with several desks, chairs, and potted plants. The room has glass walls and is well-lit.",no fire,error,0.0
dataset_v2/image160.jpg,"The image shows a bedroom with a bed, a nightstand with a radio and books, a bookshelf with speakers, and a rug on the floor.",no fire,error,0.0
dataset_v2/image161.jpg,"The image shows a modern living room with a fireplace, two armchairs, a coffee table, and a patterned rug. The fireplace has a lit candle on top, and there are framed pictures on the walls.",no fire,error,0.0
dataset_v2/image162.jpg,"The image depicts a bedroom with a large bed covered in gold and blue bedding, two chairs with blue cushions, a nightstand with a lamp, and a dresser with a mirror. The walls are decorated with wallpaper featuring a floral pattern.",no fire,error,0.0
dataset_v2/image163.jpg,"The image shows a cozy dining area with a round wooden table in the center. On the table, there is a black pitcher filled with purple flowers and a plate of grapes. The room has a warm ambiance with a large window letting in natural light, and there are chairs around the table. The walls are painted in a light color, and there are framed pictures hanging on them.",no fire,error,0.0
dataset_v2/image164.jpg,"The image shows a cozy living room with a television on a stand, a bed with a blue blanket, a wooden table with a vase and books, and a lamp on a dresser. The floor has a patterned rug.",no fire,error,0.0
dataset_v2/image165.jpg,"The image shows a cozy bedroom with a red wall, a bed covered with pillows and blankets, a lamp on a nightstand, and a window with blinds partially open. The room has a warm and inviting atmosphere.",no fire,error,0.0
dataset_v2/image166.jpg,"The image depicts a modern living room with a black sofa adorned with blue and white cushions, a wooden dining table with chairs, and a hanging lamp. The room has a minimalist design with a large window allowing natural light.",no fire,error,0.0
dataset_v2/image167.jpg,"The image shows a hotel room with a bed covered in a floral-patterned blanket, a nightstand with a lamp, and a window with curtains. The room has a carpeted floor and a ceiling fan.",no fire,error,0.0
dataset_v2/image168.jpg,"The image shows a modern living room with a white sofa, a small table, a chair, a shelf with a mirror, a computer monitor, and some framed pictures on the wall. The room has a cozy and organized appearance.",no fire,error,0.0
dataset_v2/image169.jpg,"The image shows a modern dining room with a round wooden table surrounded by black chairs. A vase with flowers is placed on the table, and there is a tall wooden clock on the left side of the room. The walls are painted in a neutral color, and there is a window with white blinds allowing natural light into the room.",no fire,error,0.0
dataset_v2/image170.jpg,"The image shows a modern living room with a large window, a comfortable sofa with colorful pillows, a wooden desk, and a chair. The room has a warm and cozy atmosphere with natural light coming through the window.",no fire,error,0.0
dataset_v2/image171.jpg,"The image shows a neatly arranged bedroom with a bed covered in white sheets and gray blankets. There are two pillows on the bed, and a small wooden ladder leaning against the wall next to the bed. A window with sheer curtains allows natural light to enter the room, and there is a view of a balcony outside through the window. The room also features a small table with a candle and some decorative items.",no fire,error,0.0
dataset_v2/image172.jpg,"The image shows a cozy living room with a white sofa, a wooden floor, and a bookshelf filled with books. There is a lamp with a lampshade, a radiator, and a painting on the wall. The room has a warm and inviting atmosphere.",no fire,error,0.0
dataset_v2/image173.jpg,"The image shows a modern office setting with a desk, chair, computer monitor, keyboard, and a small shelf with books and a printer. The room has large windows allowing natural light to enter.",no fire,error,0.0
dataset_v2/image174.jpg,"The image shows a room with a floral-patterned sofa, a wooden table with a lamp and some plants, and a striped wallpaper. The room appears to be well-furnished and clean.",no fire,error,0.0
dataset_v2/image175.jpg,"The image shows a dining room with a table covered with a checkered tablecloth. The room has a window with a view of a balcony, and there are decorative ribbons hanging from the ceiling. The walls are painted blue, and there is a framed picture on the wall.",no fire,error,0.0
dataset_v2/image176.jpg,"The image shows a living room with a television on a stand, a sofa with pillows, a coffee table, and a window with a view outside. The room has a modern design with neutral colors and some decorative elements.",no fire,error,0.0
dataset_v2/image177.jpg,"The image shows a colorful patchwork quilt draped over a sofa. The quilt features a mix of blue, red, green, and white stripes and squares. The sofa has a wooden frame and is positioned against a wall with a small table and a framed picture in the background.",no fire,error,0.0
dataset_v2/image178.jpg,"The image shows a cozy living room with a bed covered in a white blanket, surrounded by shelves filled with books, decorative plates, and framed pictures. The room has a window with a view of the outdoors, and there is a small table with a vase of flowers next to the bed.",no fire,error,0.0
dataset_v2/image179.jpg,"The image shows a bedroom with a bed, dresser, and window. The walls are painted blue, and there is a framed picture on the wall. The room has a cozy and organized appearance.",no fire,error,0.0
dataset_v2/image180.jpg,"The image shows two patients lying in hospital beds, surrounded by medical staff. The room has white walls, a window, and an air conditioning unit mounted on the wall. The patients appear to be in a state of rest or recovery.",no fire,error,0.0
dataset_v2/image181.jpg,"The image shows a well-lit, spacious room with a high ceiling. The room features a wooden bench with a white cushion, a black chair, and a table with a lamp and some books. There are several paintings on the walls, a bookshelf filled with books, and a large window allowing natural light to enter. The floor is tiled, and there is a hallway leading to another room.",no fire,error,0.0
dataset_v2/image182.jpg,"The image shows a room with a bed, a window with a curtain, and some furniture. The room appears to be well-lit.",no fire,error,0.0
dataset_v2/image183.jpg,"The image shows a cozy dining area with wooden furniture, including a table, chairs, and benches. There is a fireplace with logs inside, and a small potted plant on the table. The walls are painted in warm colors, and there is a window with a view of the outdoors.",no fire,error,0.0
dataset_v2/image184.jpg,"The image shows a cozy bedroom with a large bed covered in a textured blanket. The room features a window with a view of a green landscape, a lamp on the bedside table, and decorative pillows on the bed. The walls are adorned with framed pictures, and there is a potted plant near the window.",no fire,error,0.0
dataset_v2/image185.jpg,"The image shows a well-furnished room with wooden flooring, a pool table, a bar area with stools, a sofa, and a television mounted on the wall. The room has orange walls, a ceiling with recessed lighting, and decorative elements such as a rug and a map on the wall.",no fire,error,0.0
dataset_v2/image186.jpg,"The image shows a bedroom with a bed, a window with a curtain, and some electrical equipment. The room appears to be well-lit and clean.",no fire,error,0.0
dataset_v2/image187.jpg,"The image shows a cozy dining area with a wooden table set for a meal. The table is adorned with a vase of sunflowers, a bowl of fruit, and a few other decorative items. The room has large windows allowing natural light to fill the space, and there is a couch in the background. The overall atmosphere is warm and inviting.",no fire,error,0.0
dataset_v2/image188.jpg,"The image shows a living room with a beige sofa covered in blankets and pillows. There is a small potted plant on the floor next to the sofa. A television is placed on a stand against the wall, and there is a window with curtains partially drawn. The walls are painted white, and there is a wooden floor.",no fire,error,0.0
dataset_v2/image189.jpg,"The image shows a neatly arranged home office or study area. Key objects include a wooden desk with a computer monitor, keyboard, and mouse, a printer, a black leather chair, and a tall wooden cabinet with drawers. There is also a bookshelf on the right side of the desk, a framed picture on the wall, and some decorative items like a vase with flowers and a stack of boxes.",no fire,error,0.0
dataset_v2/image190.jpg,"The image shows a living room with a television on a stand, a sofa with pillows, a coffee table, and a wall with a patterned wallpaper. There is a window with a view outside, and some items on the windowsill.",no fire,error,0.0
dataset_v2/image191.jpg,The image shows a bedroom with two beds covered in striped blankets. The room has wooden walls and a ceiling fan with a light. There is a window on the left side of the room.,no fire,error,0.0
dataset_v2/image192.jpg,"The image shows a well-organized workspace with a desk, shelves, and filing cabinets. There is a laptop on the desk, a lamp, and various decorative items such as a framed picture and a small plant. The walls are painted yellow, and there is a framed word ""Dream"" on the wall.",no fire,error,0.0
dataset_v2/image193.jpg,"The image shows a well-lit dining room with a round glass table in the center. On the table, there is a vase with yellow flowers. The room has large windows with white curtains, allowing natural light to fill the space. The walls are painted in a light color, and there is a chandelier hanging from the ceiling.",no fire,error,0.0
dataset_v2/image194.jpg,"The image shows an office setting with multiple computer monitors, keyboards, and chairs. The room has a pinkish hue and contains various office supplies and equipment.",no fire,error,0.0
dataset_v2/image195.jpg,"The image shows a cozy bedroom with a bed covered in white linens and floral pillows. There is a window with a view of trees outside, and the room has a warm ambiance with soft lighting. The walls are painted in a dark color, and there are decorative elements such as a lamp, a small table with a vase, and a curtain with a floral pattern.",no fire,error,0.0
dataset_v2/image196.jpg,"The image shows a modern office setting with a blue desk, a black office chair, a transparent chair mat, and a wooden floor. There is a white keyboard and a pen on the desk.",no fire,error,0.0
dataset_v2/image197.jpg,"The image shows a well-organized home office or study area. There is a desk with a laptop, a lamp, and a small plant. Above the desk, there is a bookshelf filled with books, binders, and framed pictures. The room has a cozy atmosphere with a comfortable chair, a rug, and a cushioned ottoman. The walls are painted white, and the overall setting is tidy and inviting.",no fire,error,0.0
dataset_v2/image198.jpg,"The image shows a cozy dining room with a wooden table in the foreground. On the table, there is a bowl of fruit. Above the table, there is a hanging lamp with multiple shades. In the background, there is a sliding glass door leading to an outdoor area with greenery visible through the window. The room has a warm and inviting atmosphere.",no fire,error,0.0
dataset_v2/image199.jpg,"The image shows a modern living room with a large window, a sofa with cushions, a coffee table, and a television on a stand. The room has neutral-colored walls and a carpeted floor.",no fire,error,0.0
dataset_v2/image200.jpg,"The image shows a cozy dining room with a wooden table set for breakfast. The table is adorned with a white lace tablecloth, a vase of yellow flowers, and various breakfast items including strawberries, a bowl of fruit, and a pitcher of orange juice. The chairs around the table have striped cushions, and there are framed pictures on the wall. The setting appears to be well-lit and inviting.",no fire,error,0.0
dataset_v2/image201.jpg,"The image shows a bedroom with a large bed covered in white bedding. There is a window with dark curtains, a small table with a plant, and a television mounted on the wall. The room appears to be well-lit and clean.",no fire,error,0.0
dataset_v2/image202.jpg,"The image shows a cozy, rustic dining room with wooden beams, a fireplace, and a wooden table surrounded by chairs. The walls are adorned with decorative plates and a chandelier hangs from the ceiling.",no fire,error,0.0
dataset_v2/image203.jpg,"The image shows a modern lobby with orange sofas, a coffee table with flowers, a television mounted on the wall, and potted plants. The room has large windows allowing natural light to enter.",no fire,error,0.0
dataset_v2/image204.jpg,"The image shows a bedroom with a bed covered in a green blanket and floral sheets. There are two lamps on either side of the bed, each with a lampshade. The walls are decorated with wallpaper featuring a floral pattern.",no fire,error,0.0
dataset_v2/image205.jpg,"The image depicts a well-lit bedroom with pastel green walls and wooden flooring. Key objects include a bed with a yellow headboard and matching dressers, a chair with an orange and white striped cushion, a window with a curtain, and a small table with a vase of flowers. The room has a cozy and organized appearance.",no fire,error,0.0
dataset_v2/image206.jpg,"The image depicts a neatly arranged bedroom with green walls, white furniture, and a bed with purple bedding. There is a dresser with a mirror, a nightstand with a lamp, and a wardrobe with shelves. The room has a cozy and organized atmosphere.",no fire,error,0.0
dataset_v2/image207.jpg,"The image shows a home office setup with a desk, computer monitor, keyboard, mouse, and a chair. There is a shelf above the desk holding books and other items. The room appears to be well-lit.",no fire,error,0.0
dataset_v2/image208.jpg,"The image shows a modern office space with two desks, each equipped with a computer monitor, keyboard, mouse, and chair. The desks are made of wood and white, and there is a large window on the left side of the room. The walls are painted white, and there are shelves with decorative items above the desks. The floor is wooden.",no fire,error,0.0
dataset_v2/image209.jpg,"The image shows a cozy bedroom with blue walls, white window treatments, and a bed with white linens. There is a floral arrangement on the floor, a chair, and a lamp. The room has a warm and inviting atmosphere.",no fire,error,0.0
dataset_v2/image210.jpg,"The image depicts a modern living room with a large glass table in the center. On the table, there is a bowl of fruit including bananas, apples, and oranges. The room has a contemporary design with white walls, large windows, and a ceiling light fixture. There are no visible signs of fire or smoke.",no fire,error,0.0
dataset_v2/image211.jpg,"The image shows a small office or study area with a desk, chair, printer, and some books. There is a window with a view of other buildings outside.",no fire,error,0.0
dataset_v2/image212.jpg,A doctor pointing at a large screen displaying a medical diagram while a patient lies in bed next to him.,no fire,error,0.0
dataset_v2/image213.jpg,"The image shows a room with a window, a radiator, and a bed with a red blanket. The walls are plain and there are no visible signs of fire or smoke.",no fire,error,0.0
dataset_v2/image214.jpg,"The image shows a cozy living room with a beige sectional sofa adorned with patterned throw pillows. A glass coffee table sits in front of the sofa, holding decorative items including a small candle and a vase. To the right, there is a patterned armchair with a cushion. Above the sofa, a chandelier hangs from the ceiling, and framed artwork adorns the walls. A staircase with a railing is visible in the background.",no fire,error,0.0
dataset_v2/image215.jpg,"The image shows a small room with yellow walls, a window, a bed with blue sheets, a sink, and shelves. The room appears clean and well-maintained.",no fire,error,0.0
dataset_v2/image216.jpg,"The image shows a well-furnished room with a wooden desk, chair, and shelves. There is a framed picture on the wall, a clock, and a vase on a side table. The room has a warm, cozy atmosphere with a rug on the floor.",no fire,error,0.0
dataset_v2/image217.jpg,"The image depicts a modern office space with blue and orange furniture, including sofas, chairs, and ottomans. The room features a large window, a whiteboard, and a desk area with computers. The ceiling has exposed pipes and hanging pendant lights.",no fire,error,0.0
dataset_v2/image218.jpg,"The image shows a hospital room with medical equipment, a bed, and a television mounted on the wall. The room has a window with curtains and a wooden floor.",no fire,error,0.0
dataset_v2/image219.jpg,"The image shows a bedroom with a bed, a nightstand, and a window with curtains. The walls are decorated with patterned wallpaper, and there is a visible reflection on the floor.",no fire,error,0.0
dataset_v2/image220.jpg,"The image shows a cozy living room with a fireplace, a wooden dining table surrounded by chairs, and a striped sofa. There are potted plants and decorative items on the shelves and table. The room has a warm and inviting atmosphere.",no fire,error,0.0
dataset_v2/image221.jpg,"The image depicts an office setting with desks, chairs, computers, and various office supplies. There are no visible signs of fire or smoke.",no fire,error,0.0
dataset_v2/image222.jpg,"The image shows a cozy dining room with a round glass-top table set for a meal. The table is adorned with place settings, including plates, napkins, and cutlery. The chairs around the table have white upholstery, and there are decorative pillows on them. The room features large windows with yellow curtains, allowing natural light to fill the space. A lamp with a red shade stands on a side table next to the window, and a framed picture hangs on the wall above the table. The overall atmosphere is warm and inviting.",no fire,error,0.0
dataset_v2/image223.jpg,"The image shows a modern office or study room with a desk, chair, and shelves filled with books and stationery. There is a window with a view of greenery outside, and a radiator on the wall.",no fire,error,0.0
dataset_v2/image224.jpg,"The image depicts a modern office space with wooden flooring, large windows, and several desks arranged around a central area. Each desk has a computer monitor, keyboard, and mouse. The room features recessed lighting, a Buddha statue on a pedestal, and decorative elements such as potted plants and framed artwork.",no fire,error,0.0
dataset_v2/image225.jpg,"The image shows a hotel room with two beds covered in plaid blankets, a wooden dresser with a television on top, and a lamp with a lampshade. There is a mirror above the dresser and a window with curtains on the left side of the room.",no fire,error,0.0
dataset_v2/image226.jpg,"The image shows a hospital room with a bed, medical equipment, and a counter with various items. The room has a curtain, a mirror, and a window with blinds.",no fire,error,0.0
dataset_v2/image227.jpg,"The image shows a bedroom with two beds covered in patterned blankets. The walls are painted blue, and there is a mirror on the wall above one of the beds. A vase with flowers sits on a nightstand between the beds.",no fire,error,0.0
dataset_v2/image228.jpg,"The image shows a cozy dining room with a wooden table and chairs. A yellow cabinet with glass doors holds various items, including cups and bowls. A vase filled with flowers sits on the table, and there are two framed pictures on the wall. The walls are painted blue, and the floor has a patterned rug.",no fire,error,0.0
dataset_v2/image229.jpg,"The image shows a well-decorated living room with beige walls, a large window, a wooden staircase, a dining table with chairs, a fireplace, and a chandelier hanging from the ceiling. The room has a cozy and elegant atmosphere.",no fire,error,0.0
dataset_v2/image230.jpg,"The image shows a well-furnished living room with a dining table set for four, upholstered chairs, a coffee table with a vase of flowers, and a kitchen area with white cabinets and a microwave. The room has large windows with curtains, and there is a lamp on a side table.",no fire,error,0.0
dataset_v2/image231.jpg,"The image shows a room with a desk, chair, computer monitor, keyboard, mouse, and various decorations on the wall. There is a blackboard with some writing on it.",no fire,error,0.0
dataset_v2/image232.jpg,"The image shows a cozy living room with yellow walls, white curtains, and a large window. There is a black leather sofa, a matching armchair, and a small table with a potted plant. A fireplace is visible on the right side of the room.",no fire,error,0.0
dataset_v2/image233.jpg,"The image shows a wooden cabinet with various items on top, including a lamp, books, and decorative objects. There is also a bouquet of flowers in front of the cabinet.",no fire,error,0.0
dataset_v2/image234.jpg,"The image depicts an office space with several cubicles containing computer monitors and desks. The room has a modern design with glass partitions, ceiling lights, and a carpeted floor.",no fire,error,0.0
dataset_v2/image235.jpg,"The image shows an office setting with a wooden desk, two chairs, a lamp, a globe, a potted plant, and various items on the desk such as books, a phone, and a notebook.",no fire,error,0.0
dataset_v2/image236.jpg,"The image shows a cozy bedroom with wooden beams on the ceiling, a bed with a floral blanket, a wooden headboard, and a large painting on the wall. There is a rug on the floor and a window with blinds partially open, allowing natural light to enter the room.",no fire,error,0.0
dataset_v2/image237.jpg,"The image shows a cozy bedroom with a bed covered in a patterned blanket. There is a lamp on a bedside table next to the bed, and a window with curtains partially drawn back, revealing a view of trees outside. The room has warm lighting and appears to be well-maintained.",no fire,error,0.0
dataset_v2/image238.jpg,"The image shows a hospital room with medical equipment, including a bed, a monitor, and a gown hanging on a rack. The room appears clean and well-maintained.",no fire,error,0.0
dataset_v2/image239.jpg,"The image shows a modern dining area with a glass-top table and black wire chairs. There are two cups and saucers on the table, suggesting a meal setting. The room has a minimalist design with neutral colors and a few pieces of furniture.",no fire,error,0.0
dataset_v2/image240.jpg,"A child sitting on a hospital bed, holding a smartphone, with medical equipment and a framed picture on the wall.",no fire,error,0.0
dataset_v2/image241.jpg,"The image shows a well-decorated room with a dining table set for four, featuring a vase of yellow flowers. The table is surrounded by chairs, and there is a large window with a scenic view of palm trees and water outside. The room has a warm ambiance with a chandelier hanging from the ceiling.",no fire,error,0.0
dataset_v2/image242.jpg,"The image shows a room with a bed covered in a colorful blanket, a television on a stand, and a wooden chair with a cushion. The room has a warm, cozy atmosphere.",no fire,error,0.0
dataset_v2/image243.jpg,"The image shows a bedroom with a bed covered in a floral-patterned blanket. There is a wooden nightstand next to the bed, and a wardrobe with pink doors featuring white floral designs. The walls are painted pink with some white trim.",no fire,error,0.0
dataset_v2/image244.jpg,"The image shows a well-furnished dining room with a wooden table surrounded by chairs. A large chandelier hangs from the ceiling, and there is a vase with flowers on the table. The room has large windows with yellow curtains, and the floor is covered with a patterned rug.",no fire,error,0.0
dataset_v2/image245.jpg,"The image shows a bathroom with a bathtub, towels, a towel rack, a vase with flowers, and a chair. The walls are decorated with floral wallpaper, and there is a window with a view of trees outside.",no fire,error,0.0
dataset_v2/image246.jpg,"The image shows a cozy bedroom with a bed covered in a plaid blanket, a lamp on a nightstand, and a window with a curtain. The room has a warm and inviting atmosphere.",no fire,error,0.0
dataset_v2/image247.jpg,"The image shows a brightly colored dining area with a yellow table and chairs. On the table, there is a vase with colorful flowers. The room has a tiled floor and a window with a view of the outside.",no fire,error,0.0
dataset_v2/image248.jpg,"The image shows a child's bedroom with a single bed, a window, and various toys scattered on the floor. The walls have colorful drawings and stickers.",no fire,error,0.0
dataset_v2/image249.jpg,"The image shows a small room with a bed covered in blankets, a small table with a blue object on it, and a window with a curtain. The room appears to be well-lit.",no fire,error,0.0
dataset_v2/image250.jpg,"The image shows a bedroom with beige walls, a bed with a yellow and white patterned blanket, two framed pictures on the wall, a window with sheer curtains, a desk with a chair, and a wardrobe. The room has a ceiling fan and recessed lighting.",no fire,error,0.0
dataset_v2/image251.jpg,"The image shows a cozy living room with two leather sofas, a small round table with a lamp, a footstool, and several potted plants. The room has large windows allowing natural light to enter, and there are no visible signs of fire or smoke.",no fire,error,0.0
dataset_v2/image252.jpg,"The image shows a cozy living room setting with a coffee mug and a book placed on a wooden table. In the background, there is a brown sofa with cushions, and the room has a warm, inviting atmosphere with soft lighting.",no fire,error,0.0
dataset_v2/image253.jpg,"The image shows a modern living room with a gray sofa adorned with colorful pillows. A flat-screen TV is mounted on a wall unit to the left, and a large window with a view of a castle is visible through a glass door. The room has beige walls, a ceiling light fixture, and a clock on the wall. The floor is covered with a patterned rug.",no fire,error,0.0
dataset_v2/image254.jpg,"The image shows a well-lit dining room with wooden flooring, a wooden table, four chairs, and a vase of yellow flowers. There is a potted plant on the left side of the table and another on the right side of the wall. A tall floor lamp stands next to the left potted plant.",no fire,error,0.0
dataset_v2/image255.jpg,"The image shows a child's bedroom with a wooden bed, toys scattered around, a globe, and a small table with various items. The room has a yellow curtain and a window with blue curtains.",no fire,error,0.0
dataset_v2/image256.jpg,"The image shows a dining area with a wooden table set for four people. There are chairs around the table, a vase with flowers, and a lamp on a side table. The room has large windows with white curtains, and there is an air conditioning unit mounted on the wall.",no fire,error,0.0
dataset_v2/image257.jpg,"The image shows a neatly made bed with a wooden headboard and a floral-patterned comfort. The bed has a green blanket draped over the foot of the bed, and there are two lamps on either side of the bed, providing soft lighting.",no fire,error,0.0
dataset_v2/image258.jpg,"The image shows a hospital room with a patient bed covered in white sheets and pillows. There is a medical monitor on a table next to the bed, and various medical equipment and supplies are visible in the background.",no fire,error,0.0
dataset_v2/image259.jpg,"The image depicts a cozy living room with a fireplace, a wooden bench, a table set for a meal, and a window with a floral curtain. The room has a warm and inviting atmosphere.",no fire,error,0.0
dataset_v2/image260.jpg,"The image shows a cozy dining room with a wooden table surrounded by four chairs. The walls are adorned with patterned curtains, and there is a window with a view of greenery outside. A chandelier hangs from the ceiling, and a small clock is mounted on the wall above the table. The floor is covered with a patterned rug.",no fire,error,0.0
dataset_v2/image261.jpg,"The image shows a kitchen with white cabinets, a table covered with a floral tablecloth, and chairs. There is a television set on the counter and a vase with flowers on the table.",no fire,error,0.0
dataset_v2/image262.jpg,"The image shows a cozy bedroom with a canopy bed covered in colorful bedding, a floral-patterned chair, a table with a vase, and large windows with patterned curtains. The room has a warm and inviting atmosphere.",no fire,error,0.0
dataset_v2/image263.jpg,"The image shows a cozy home office setup with a desk, chair, computer monitor, lamp, and a window with a view of greenery outside. A vase with flowers sits on the desk, and a couch with pillows is visible in the background.",no fire,error,0.0
dataset_v2/image264.jpg,"The image shows a hospital room with a patient bed, a desk with a computer, and cabinets. The room has a clock on the wall and a fire extinguisher mounted on the wall.",no fire,error,0.0
dataset_v2/image265.jpg,"The image shows a modern office meeting room with a red wall, a large TV mounted on the wall, a wooden table with chairs, and several framed pictures on the wall.",no fire,error,0.0
dataset_v2/image266.jpg,"The image shows a modern dining room with a glass-top table surrounded by four beige chairs. A tall vase with yellow flowers stands on the table, and there is a chandelier hanging from the ceiling. The room has red walls, white curtains, and a large window with sheer curtains.",no fire,error,0.0
dataset_v2/image267.jpg,"The image depicts a modern office space with two desks, each equipped with a computer monitor, keyboard, and mouse. There are chairs at each desk, and the room has large windows allowing natural light to enter. The walls are adorned with framed artwork, and there is a small rug on the floor.",no fire,error,0.0
dataset_v2/image268.jpg,"The image shows a well-lit office space with multiple computer monitors, keyboards, mice, and a chair. There is a window with a view of trees outside, and shelves with books and other items on the left side of the room.",no fire,error,0.0
dataset_v2/image269.jpg,"The image shows a well-lit dining room with yellow walls, a wooden table set for a meal, and several chairs covered with yellow tablecloths. A chandelier hangs from the ceiling, and there is a vase with flowers on the table. The room has large windows with yellow curtains, allowing natural light to fill the space.",no fire,error,0.0
dataset_v2/image270.jpg,"The image shows a neatly arranged bedroom with a wooden bed covered in a colorful quilt. The room has a wooden headboard, a bedside table with a lamp, and a framed picture on the wall. The curtains are closed, and there are no visible signs of fire or smoke.",no fire,error,0.0
dataset_v2/image271.jpg,"The image shows a hotel room with a bed covered in pink sheets, a desk with a computer monitor, a chair, and a lamp. The walls are painted in a light color, and there is a wall-mounted lamp above the desk.",no fire,error,0.0
dataset_v2/image272.jpg,"The image shows a modern office space with wooden desks, white computer monitors, and green plants. The room has large windows allowing natural light to enter, and the carpeted floor is patterned.",no fire,error,0.0
dataset_v2/image273.jpg,"The image shows a bedroom with a bed, a chair, a television mounted on the wall, and a window with blinds. The room appears to be well-lit and clean.",no fire,error,0.0
dataset_v2/image274.jpg,"The image shows a cozy dining area with a wooden table and chairs. On the table, there is a vase with flowers, a teapot, and a plate. Behind the table, there is a bookshelf filled with books and framed pictures. The room has a warm, inviting atmosphere.",no fire,error,0.0
dataset_v2/image275.jpg,The image shows a modern office space with a large conference table surrounded by chairs. The room has a casual and comfortable atmosphere with plants and a large screen displaying a presentation. The ceiling has recessed lighting and air conditioning units.,no fire,error,0.0
dataset_v2/image276.jpg,"The image depicts a well-decorated dining room with teal walls, wooden furniture, and floral arrangements. A chandelier hangs from the ceiling, and a large mirror is mounted on the wall. The room has a warm and inviting atmosphere.",no fire,error,0.0
dataset_v2/image277.jpg,"The image shows a bedroom with a bed covered in blue sheets, a dresser with various items including a phone and a lamp, and a window with curtains allowing natural light to enter. There are also several framed pictures on the wall.",no fire,error,0.0
dataset_v2/image278.jpg,"The image shows an office space with a glass partition, a couch, a coffee table, and chairs. The room has a green carpet and white walls.",no fire,error,0.0
dataset_v2/image279.jpg,"The image shows a living room with a wooden coffee table in the center. On the table, there is a plate with some food items and a small bowl. To the left of the table, there is a sofa with cushions, and to the right, there is another sofa with a cushion. A potted plant is placed near the window, and a chandelier hangs from the ceiling. The walls are painted beige, and there is a curtain on the left side of the image.",no fire,error,0.0
dataset_v2/image280.jpg,"The image shows a well-lit room with a wooden dining table surrounded by chairs. There is a staircase leading up to another level, and the walls are decorated with wallpaper featuring a pattern of small squares. The floor has a checkered design.",no fire,error,0.0
dataset_v2/image281.jpg,"A hospital room with a patient lying in bed, medical equipment, and a television mounted on the wall.",no fire,error,0.0
