image_path,caption,label
fire_dataset_2_augmented/image1125_aug_4.jpg,"The image shows a close-up view of a wall socket with a plug inserted into it. The plug is connected to a cord that appears to be burning, with flames visible at the end of the cord. The background is dark, emphasizing the fire.",dangerous fire
fire_dataset_2_augmented/image1047_aug_3.jpg,The image depicts a kitchen with intense flames engulfing the stovetop and surrounding area. The kitchen appears to be in a state of emergency due to the fire.,dangerous fire
fire_dataset_2_augmented/image1039_aug_1.jpg,"The image shows a group of people gathered around a campfire at night. The campfire is lit and emitting smoke, with some people sitting on blankets near the fire. The background features a bridge illuminated by lights and trees with red lighting.",controlled fire
fire_dataset_2_augmented/image1077_aug_4.jpg,"The image shows a pair of blue jeans standing upright with flames emanating from the waistband area, creating a dramatic effect against a dark background.",dangerous fire
fire_dataset_2_augmented/image1142_aug_6.jpg,"The image shows a living room with a fireplace that is emitting flames. The room has a couch, a coffee table, and some decorative items. There are also potted plants and a painting on the wall.",controlled fire
fire_dataset_2_augmented/image1091_aug_5.jpg,"The image shows a fire alarm mounted on a ceiling with a bright light shining through it, indicating a possible fire emergency. The surroundings appear to be indoors, possibly in a public building or facility.",dangerous fire
fire_dataset_2_augmented/image1075_aug_5.jpg,"The image shows a clothing store with several mannequins dressed in white shirts and pants. One of the mannequins is on fire, with flames visible around it.",dangerous fire
fire_dataset_2_augmented/image1127_aug_4.jpg,The image shows a small fire burning on a white surface with visible flames and smoke rising from it.,dangerous fire
fire_dataset_2_augmented/image1036_aug_1.jpg,The image shows a large fire burning behind a fence with trees in the foreground. The flames are intense and appear to be coming from a structure that is partially obscured by the trees.,dangerous fire
fire_dataset_2_augmented/image1116_aug_4.jpg,"The image shows a close-up view of flames burning brightly against a dark background. The flames appear to be from a controlled fire, such as a campfire or a fireplace.",controlled fire
fire_dataset_2_augmented/image1043_aug_4.jpg,"The image depicts a bedroom engulfed in flames. The bed is covered in flames, with smoke rising from it. The room appears to be in disarray, with furniture and other items partially obscured by the intense fire.",dangerous fire
fire_dataset_2_augmented/image1139_aug_3.jpg,"The image shows a living room with a couch, coffee table, and a potted plant. There is a fire burning in the background, with flames visible through the window. The room appears to be well-lit, and there are no visible signs of smoke or smoke detectors.",dangerous fire
fire_dataset_2_augmented/image1053_aug_1.jpg,"The image shows a room with a couch on fire, emitting bright flames and smoke. The floor is also on fire, creating a large area of intense flames.",dangerous fire
fire_dataset_2_augmented/image1052_aug_5.jpg,The image shows a room engulfed in flames with bright orange and yellow flames consuming furniture and other items. The fire appears to be spreading rapidly.,dangerous fire
fire_dataset_2_augmented/image1054_aug_1.jpg,"The image shows a living room with a couch covered in a blanket. A heater is on the floor, emitting flames and smoke, indicating a dangerous fire situation.",dangerous fire
fire_dataset_2_augmented/image1129_aug_5.jpg,"The image shows a wall socket with a black cord plugged into it. The cord is emitting flames, indicating a fire hazard.",dangerous fire
fire_dataset_2_augmented/image1113_aug_4.jpg,"The image shows a scene with bright flames and smoke, indicating a fire. The background appears to be a building with large windows, and there is a person wearing a dark outfit standing near the fire.",dangerous fire
fire_dataset_2_augmented/image1067_aug_2.jpg,"The image shows a room with a large Christmas tree on fire, surrounded by various decorations and furniture. The tree is engulfed in flames, and there is visible smoke and heat emanating from it.",dangerous fire
fire_dataset_2_augmented/image1047_aug_7.jpg,"The image depicts a kitchen with intense flames engulfing various appliances and surfaces. The kitchen appears to be in a state of chaos, with smoke and fire spreading throughout the space.",dangerous fire
fire_dataset_2_augmented/image1138_aug_6.jpg,"The image shows a fire burning in a fireplace with flames and smoke rising from it. The fireplace is surrounded by furniture, including a couch on either side.",dangerous fire
fire_dataset_2_augmented/image1078_aug_7.jpg,The image shows a small electrical fire with flames coming from a power strip connected to multiple cords. The power strip is placed on a concrete surface.,dangerous fire
fire_dataset_2_augmented/image1087_aug_5.jpg,"The image is blurry and shows a room with a Christmas tree decorated with lights and ornaments. There is a person sitting next to the tree, and the room has a warm, cozy atmosphere.",no fire
fire_dataset_2_augmented/image1034_aug_3.jpg,"The image depicts a room engulfed in flames with desks, computers, and other electronic equipment on fire. The fire appears to be spreading rapidly, with smoke and heat visible.",dangerous fire
fire_dataset_2_augmented/image1152_aug_1.jpg,"The image shows a close-up view of a USB cable being burned by a flame, with the cable's wires exposed and charred.",dangerous fire
fire_dataset_2_augmented/image1087_aug_2.jpg,"The image shows a cozy living room with a Christmas tree adorned with lights and ornaments. The room has warm lighting, and there is a fireplace with a lit fire, creating a festive atmosphere. The walls are decorated with framed pictures and a patterned curtain.",controlled fire
fire_dataset_2_augmented/image1102_aug_6.jpg,"The image shows a scene with intense flames and smoke, likely from a fire. The background appears to be a building with large windows, and the fire is consuming what looks like a curtain or fabric.",dangerous fire
fire_dataset_2_augmented/image1078_aug_1.jpg,"The image shows a small electrical outlet with multiple black wires plugged into it, which is emitting bright flames and sparks. The outlet appears to be on a concrete surface.",dangerous fire
fire_dataset_2_augmented/image1115_aug_1.jpg,"The image shows a living room with a couch on fire. The fire is emitting flames and smoke, and there is a temperature gauge indicating a high temperature of 39°C. The room appears to be in a state of emergency.",dangerous fire
fire_dataset_2_augmented/image1044_aug_4.jpg,"The image depicts a bedroom with a bed engulfed in flames. The bed is covered in a blanket that is on fire, and the flames are visible around the edges of the bed. The room has a window with blinds, a nightstand with lamps, and framed pictures on the wall.",dangerous fire
fire_dataset_2_augmented/image1038_aug_7.jpg,"The image shows a group of people gathered around a large bonfire at night. The fire is burning brightly with flames reaching high into the air, and the people are seated on the ground, facing the fire.",controlled fire
fire_dataset_2_augmented/image1045_aug_6.jpg,"The image shows a living room with a couch engulfed in flames. The couch is positioned in front of a fireplace, which appears to be lit and emitting smoke. The room has a patterned rug and a yellow armchair to the left.",dangerous fire
fire_dataset_2_augmented/image1142_aug_7.jpg,"The image shows a living room with a large, burning fireplace that is emitting flames and smoke. The room has a cozy ambiance with a couch, a coffee table, and some potted plants. The walls are painted in a warm color, and there is a framed picture hanging above the fireplace.",dangerous fire
fire_dataset_2_augmented/image1097_aug_1.jpg,"The image shows a room with a fire alarm on the wall, a red object resembling a candle or decoration, and a lit candle on a table. The floor appears to be tiled.",no fire
fire_dataset_2_augmented/image1049_aug_6.jpg,"The image shows a kitchen stove with multiple pots on it, all of which are on fire. The flames are intense and appear to be spreading rapidly.",dangerous fire
fire_dataset_2_augmented/image1087_aug_4.jpg,"The image shows a cozy room with a lit candle on a small table, surrounded by various decorative items such as figurines, a framed picture, and a potted plant. The walls are adorned with patterned wallpaper, and there is a curtain to the right side of the frame.",no fire
fire_dataset_2_augmented/image1050_aug_6.jpg,"The image shows a room with a large, roaring fireplace that is on fire. The flames are intense and consuming the wood inside the fireplace. There is also a couch in the background, which appears to be unburned but is positioned close to the fire. The room has a warm, cozy atmosphere despite the fire.",dangerous fire
fire_dataset_2_augmented/image1044_aug_7.jpg,"The image depicts a bedroom with a bed engulfed in flames. The bed is covered in a blanket that is on fire, and there are flames visible around the bed frame and on the floor. The room has a window with blinds, a headboard, and two bedside tables with lamps.",dangerous fire
fire_dataset_2_augmented/image1048_aug_2.jpg,"The image depicts a kitchen with flames and smoke emanating from the stove, indicating a dangerous fire situation.",dangerous fire
fire_dataset_2_augmented/image1093_aug_7.jpg,"The image shows a close-up view of a fire burning brightly with flames and smoke rising from it. The fire appears to be contained within a small area, possibly a container or a piece of furniture.",controlled fire
fire_dataset_2_augmented/image1117_aug_6.jpg,"The image shows a room with a Christmas tree that is on fire. The tree is surrounded by presents and decorations, and there is visible smoke and flames coming from it. The room appears to be dimly lit, with tables and chairs in the background.",dangerous fire
fire_dataset_2_augmented/image1076_aug_7.jpg,"The image shows a room with a large, lit fireplace that appears to be emitting flames and smoke. The room has a cozy ambiance with warm lighting.",controlled fire
fire_dataset_2_augmented/image1067_aug_3.jpg,"The image depicts a room with a Christmas tree on fire, emitting bright flames and thick smoke. The room has a dining table with chairs, a fireplace, and wreaths hanging on the walls.",dangerous fire
fire_dataset_2_augmented/image1139_aug_1.jpg,"The image shows a living room with a large fire burning in the background. The flames are intense and spreading rapidly, consuming the furniture and possibly other materials. The room appears to be in disarray due to the fire.",dangerous fire
fire_dataset_2_augmented/image1132_aug_2.jpg,"The image shows a dimly lit room with a long table covered in red cloth. There are several chairs around the table, and a person is sitting at one end. The background features a wall with some text and a window that appears to be on fire, emitting bright flames.",dangerous fire
fire_dataset_2_augmented/image1097_aug_7.jpg,"The image shows a hallway with yellow walls and a ceiling light. There is a red fire alarm mounted on the wall, and the ceiling appears to be slightly discolored, possibly indicating smoke or heat exposure.",dangerous fire
fire_dataset_2_augmented/image1128_aug_2.jpg,"The image shows a control panel with several electrical switches and labels. The panel is surrounded by intense flames, indicating a fire. The fire appears to be spreading rapidly.",dangerous fire
fire_dataset_2_augmented/image1136_aug_4.jpg,"The image shows a room with a lit candle placed on a wooden table. The candle is emitting a small amount of smoke, which is visible near the base of the candle. There is also a wall socket nearby.",no fire
fire_dataset_2_augmented/image1060_aug_2.jpg,"The image shows a living room with a television set on fire. The flames are intense and spreading rapidly, engulfing the furniture and other items in the room. The room appears to be in disarray, with smoke and debris visible.",dangerous fire
fire_dataset_2_augmented/image1086_aug_1.jpg,"The image shows a dark room with a ceiling light fixture that appears to be on fire. The flame is visible through the light fixture, indicating a potential fire hazard.",dangerous fire
fire_dataset_2_augmented/image1077_aug_5.jpg,"The image shows a pair of jeans with flames burning through them, creating a dramatic effect against a dark background.",dangerous fire
fire_dataset_2_augmented/image1066_aug_5.jpg,"The image shows a motorcycle engulfed in flames with intense orange and red hues, suggesting a fire. The background is dark, emphasizing the brightness of the fire.",dangerous fire
fire_dataset_2_augmented/image1034_aug_6.jpg,"The image depicts a surreal, symmetrical scene with multiple computer monitors and desks arranged in a mirrored pattern. The entire environment is engulfed in flames, creating a dramatic and intense atmosphere.",dangerous fire
fire_dataset_2_augmented/image1139_aug_5.jpg,"The image shows a dimly lit living room with a large window reflecting the interior. The room features a beige sofa adorned with several cushions, a wooden coffee table in front of the sofa, and a potted plant to the left. A fireplace is visible through the window, emitting flames that appear to be controlled and not causing any immediate danger.",controlled fire
fire_dataset_2_augmented/image1116_aug_3.jpg,"The image shows a close-up view of flames burning brightly against a dark background. The flames appear to be from a controlled fire source, such as a fireplace or a campfire.",controlled fire
fire_dataset_2_augmented/image1103_aug_4.jpg,"The image shows a workspace with a laptop on a desk, a computer monitor, and various office supplies. There is a small flame visible near the bottom right corner of the image, which appears to be a controlled fire.",controlled fire
fire_dataset_2_augmented/image1146_aug_1.jpg,"The image depicts a surreal, symmetrical scene with a room that appears to be on fire. The room contains a television set, a table with a vase, and chairs. The fire is depicted with intense flames and smoke, creating a dramatic and otherworldly effect.",dangerous fire
fire_dataset_2_augmented/image1046_aug_2.jpg,"The image depicts a dramatic scene with intense flames engulfing a train car. The fire appears to be spreading rapidly, with thick smoke billowing into the air. The train car is partially obscured by the flames and smoke, creating a sense of urgency and danger.",dangerous fire
fire_dataset_2_augmented/image1137_aug_4.jpg,"The image shows a living room with two chairs facing a small table that has a book and some papers on it. The table is on fire, with flames and smoke rising from it.",dangerous fire
fire_dataset_2_augmented/image1079_aug_3.jpg,"The image shows a hallway with a fire alarm illuminated red, indicating a potential fire hazard. The ceiling is partially obscured by smoke, suggesting that there might be a fire or smoke present in the area.",dangerous fire
fire_dataset_2_augmented/image1051_aug_2.jpg,"The image depicts a living room with a large fire engulfing a couch and other furniture. The flames are intense and spreading rapidly, creating a chaotic scene.",dangerous fire
fire_dataset_2_augmented/image1099_aug_2.jpg,"The image shows a kitchen with a pot on a stove that is on fire. There is visible smoke rising from the pot, indicating a fire.",dangerous fire
fire_dataset_2_augmented/image1076_aug_6.jpg,"The image shows a cozy room with a large, lit fireplace that emits flames and smoke. The room has warm lighting and appears to be part of a home setting.",controlled fire
fire_dataset_2_augmented/image1133_aug_2.jpg,"The image shows a small electrical device with a yellow flame-like glow, indicating a possible electrical malfunction or short circuit. There is also visible smoke emanating from the device.",dangerous fire
fire_dataset_2_augmented/image1058_aug_5.jpg,"The image depicts a chaotic scene inside an office with multiple computer monitors and desks. A large fire is engulfing a piece of furniture, with flames and smoke billowing out. The room appears to be in disarray, with debris scattered around.",dangerous fire
fire_dataset_2_augmented/image1090_aug_2.jpg,"A person is lying down inside a tent with a lit campfire next to them. The person is wearing a red shirt and green pants. The tent has a dark background, possibly indicating it's nighttime.",controlled fire
fire_dataset_2_augmented/image1133_aug_6.jpg,"The image shows a small electrical device with wires connected to it, emitting smoke and flames. The device appears to be malfunctioning or damaged.",dangerous fire
fire_dataset_2_augmented/image1062_aug_2.jpg,"The image depicts a nighttime camping scene in a forest. A person is setting up a campsite with a tent, a table, chairs, and a campfire burning brightly. The area is surrounded by tall trees, and the ground is covered with leaves.",controlled fire
fire_dataset_2_augmented/image1036_aug_7.jpg,"The image shows a building engulfed in flames with thick smoke rising from it. The structure appears to be made of metal sheets, and there is a tree in front of the burning building.",dangerous fire
fire_dataset_2_augmented/image1084_aug_1.jpg,"The image shows a kitchen with wooden cabinets and a stove. There is a fire burning on the stove, with flames and smoke rising from it. The stove has a pink towel hanging on the handle.",dangerous fire
fire_dataset_2_augmented/image1122_aug_2.jpg,"The image shows a living room with a television set on a stand to the right side of the room. There is a fireplace with flames visible, and a blue laundry basket on a chair next to it. The room has large windows with white curtains, and there is a lamp on a table near the window. The floor appears to be carpeted.",controlled fire
fire_dataset_2_augmented/image1062_aug_7.jpg,"The image shows a camping scene in a forest at night. There is a campfire burning in a stone pit, surrounded by a checkered blanket. A tent is set up nearby, and a person is visible in the background, possibly preparing food or setting up their campsite. The overall atmosphere is calm and serene.",controlled fire
fire_dataset_2_augmented/image1141_aug_2.jpg,"The image shows a living room with a fireplace burning brightly. The room has framed pictures on the walls, a potted plant to the left, and a small table with a lamp to the right. The room appears to be well-lit, and there is no visible smoke or fire damage.",no fire
fire_dataset_2_augmented/image1040_aug_3.jpg,"The image shows a large, intense fire burning through a wall, with flames and smoke billowing outwards. The fire appears to be consuming a structure, possibly a building or a large container.",dangerous fire
fire_dataset_2_augmented/image1113_aug_2.jpg,"The image shows a fiery scene with intense flames and smoke, likely from a fire or explosion. The background appears to be a building or structure with a reflective surface, possibly water, creating a mirrored effect.",dangerous fire
fire_dataset_2_augmented/image1085_aug_4.jpg,"The image shows a dark, possibly nighttime scene with a bright, intense fire burning inside a building. The flames are visible through a window, casting a red glow that illuminates the surrounding area. There is smoke rising from the fire, indicating it is active.",dangerous fire
fire_dataset_2_augmented/image1143_aug_2.jpg,"The image shows a room with a Christmas tree decorated with ornaments and wrapped presents underneath it. The tree is on fire, with flames visible and smoke rising from it. The room appears to be a living area with a dining table and chairs in the background.",dangerous fire
fire_dataset_2_augmented/image1111_aug_7.jpg,"The image depicts a cozy living room decorated for Christmas. A large Christmas tree is lit with fairy lights, and there are presents underneath it. The room has a warm ambiance with a lit fireplace to the right, and the walls are adorned with string lights. The floor is covered with a patterned rug, and there is a couch with pillows in the foreground.",no fire
fire_dataset_2_augmented/image1107_aug_7.jpg,"The image shows a dimly lit bedroom with a bed covered in a blanket. There is a fire burning under the bed, with flames visible through the window. The room appears to be in disrepair, with peeling paint on the walls.",dangerous fire
fire_dataset_2_augmented/image1146_aug_3.jpg,"The image depicts a room with a large fire consuming the space. The flames are intense, with bright orange and yellow hues, and there is visible smoke rising from the fire. The room contains furniture such as chairs, a table, and a television set. The fire appears to be spreading rapidly.",dangerous fire
fire_dataset_2_augmented/image1126_aug_2.jpg,"The image shows a living room with two flat-screen televisions on stands, framed artwork on the walls, a leather armchair, a coffee table with a lamp and decorative items, and a couch with a teddy bear on it. The room appears to be dimly lit, and there is a visible fire or smoke emanating from the ceiling, creating a red and orange glow.",dangerous fire
fire_dataset_2_augmented/image1093_aug_2.jpg,"The image shows a house with a large fire burning inside, with flames and smoke visible through the windows. The fire appears to be spreading rapidly.",dangerous fire
fire_dataset_2_augmented/image1048_aug_3.jpg,"The image depicts a kitchen with a stove on fire, emitting large flames that are consuming the surrounding area. The kitchen has wooden cabinets and various items on the countertops.",dangerous fire
fire_dataset_2_augmented/image1057_aug_5.jpg,"The image shows a room with several pieces of furniture, including chairs and tables, all engulfed in flames. The fire appears to be spreading rapidly, with bright orange and yellow flames consuming the furniture and creating a hazardous environment.",dangerous fire
fire_dataset_2_augmented/image1038_aug_1.jpg,"The image shows a group of people gathered around a large bonfire at night. The fire is bright and casts a warm glow over the scene, with flames reaching high into the air. The people appear to be seated or standing in a semi-circle around the fire.",controlled fire
fire_dataset_2_augmented/image1137_aug_5.jpg,"The image shows a room with a table in the center, on which there is a small fire burning. The flames are visible, and there is smoke rising from the fire. The room has several chairs around the table, and the walls have some decorations.",controlled fire
fire_dataset_2_augmented/image1058_aug_6.jpg,"The image depicts a dimly lit room with several computer monitors on desks. A large fire is burning in the foreground, consuming a piece of furniture, possibly a desk or cabinet. The room appears to be an office or workspace.",dangerous fire
fire_dataset_2_augmented/image1108_aug_3.jpg,"The image shows a room with a large fire burning in the background, consuming furniture and possibly other items. The flames are intense and spreading rapidly.",dangerous fire
fire_dataset_2_augmented/image1135_aug_2.jpg,"The image shows a kitchen with a stove that is on fire. The flames are visible, and there is smoke rising from the stove. The kitchen has wallpapered walls and cabinets.",dangerous fire
fire_dataset_2_augmented/image1056_aug_2.jpg,"The image depicts a fiery scene with intense flames engulfing a structure, possibly a building or a large object. The flames are bright and appear to be spreading rapidly.",dangerous fire
fire_dataset_2_augmented/image1121_aug_1.jpg,"The image shows a large fire engulfing a structure, with flames and smoke billowing out from the top. The fire appears to be intense and spreading rapidly.",dangerous fire
fire_dataset_2_augmented/image1048_aug_7.jpg,"The image depicts a kitchen with a large fire burning on the stove. The flames are intense and spreading rapidly, creating a dramatic and dangerous scene.",dangerous fire
fire_dataset_2_augmented/image1056_aug_7.jpg,"The image shows a room with several pieces of furniture, including chairs and desks, engulfed in flames. The fire appears to be spreading rapidly, with flames reaching high into the air and consuming the furniture.",dangerous fire
fire_dataset_2_augmented/image1056_aug_1.jpg,"The image shows a close-up view of intense flames engulfing a structure, likely a building or industrial setting. The flames are bright and appear to be burning materials such as wood or plastic.",dangerous fire
fire_dataset_2_augmented/image1050_aug_5.jpg,"The image depicts a room with a large fire burning in the center, consuming furniture and other items. The flames are intense and spreading rapidly, creating a chaotic scene. The room appears to be a living area with various pieces of furniture, including a couch and a chair, which are engulfed in flames.",dangerous fire
fire_dataset_2_augmented/image1025_aug_2.jpg,"The image shows a kitchen with flames coming from the oven and microwave, indicating a dangerous fire situation.",dangerous fire
fire_dataset_2_augmented/image1032_aug_2.jpg,"The image depicts a chaotic scene inside an office with multiple desks and computers on fire. The flames are intense and spread across the room, indicating a dangerous fire situation.",dangerous fire
fire_dataset_2_augmented/image1118_aug_1.jpg,"The image shows a scene with a large fire burning in the background, with flames and smoke rising. There are two figures dressed in white robes standing near the fire, and there is a clock displaying the time as 1:46. The setting appears to be indoors, possibly in a room with furniture and decorations visible.",dangerous fire
fire_dataset_2_augmented/image1101_aug_4.jpg,"The image shows a close-up view of a fire with flames and smoke rising from it. The background appears to be a dark, possibly indoor setting.",dangerous fire
fire_dataset_2_augmented/image1065_aug_3.jpg,"The image shows a kitchen with flames and smoke billowing from the oven and other appliances, indicating a dangerous fire situation.",dangerous fire
fire_dataset_2_augmented/image1105_aug_6.jpg,"The image shows a kitchen with flames coming from the stove, indicating a dangerous fire situation.",dangerous fire
fire_dataset_2_augmented/image1113_aug_7.jpg,"The image shows a dimly lit room with a large window on the right side, through which bright light is visible. The room appears to be part of a larger structure, possibly a building or industrial facility, as indicated by the presence of metal structures and machinery in the background. The lighting suggests it might be evening or night.",no fire
fire_dataset_2_augmented/image1081_aug_2.jpg,"The image shows a kitchen with yellow-tinted lighting, likely due to a fire or smoke. There is a pot on the stove with steam rising from it, indicating that something might be burning. The text 'Be Fire Safe... Save Lives' is prominently displayed.",dangerous fire
fire_dataset_2_augmented/image1040_aug_4.jpg,"The image shows a kitchen with white cabinets and a countertop. There is a bright yellow-orange glow emanating from the center of the image, suggesting a fire or intense heat source. The glow appears to be concentrated in the middle of the scene.",dangerous fire
fire_dataset_2_augmented/image1142_aug_3.jpg,"The image shows a cozy living room with a large, roaring fireplace that is emitting flames and smoke. The room features a beige sofa adorned with several pillows, a wooden coffee table in front of the sofa, and a potted plant to the left. The walls are painted in a warm, neutral color, and there is a framed picture hanging above the sofa.",controlled fire
fire_dataset_2_augmented/image1034_aug_2.jpg,"The image depicts a chaotic scene with intense flames engulfing an office setting. The fire appears to be spreading rapidly, consuming desks, chairs, and other office furniture. The environment is dark and smoky, indicating a dangerous and uncontrolled fire situation.",dangerous fire
fire_dataset_2_augmented/image1029_aug_3.jpg,"The image depicts a chaotic office environment with intense flames engulfing a chair and other objects. The room is filled with smoke, and the overall atmosphere suggests a dangerous fire situation.",dangerous fire
fire_dataset_2_augmented/image1045_aug_2.jpg,"The image shows a room with a couch that is engulfed in flames. The couch is positioned in front of a bookshelf, and there is a lamp on a table to the left of the couch.",dangerous fire
fire_dataset_2_augmented/image1144_aug_5.jpg,The image shows a controlled fire inside a room with flames burning brightly from a container or structure.,controlled fire
fire_dataset_2_augmented/image1086_aug_7.jpg,"The image shows a dark room with a fire burning on the wall, emitting smoke that is visible in the air.",dangerous fire
fire_dataset_2_augmented/image1085_aug_5.jpg,"The image is very dark and blurry, but it appears to show a person with red hair standing in front of a door or window. The lighting suggests it might be nighttime or in a dimly lit room.",no fire
fire_dataset_2_augmented/image1105_aug_3.jpg,"The image depicts a kitchen with flames and smoke emanating from the stove area, indicating a dangerous fire situation.",dangerous fire
fire_dataset_2_augmented/image1099_aug_7.jpg,"The image shows a kitchen with flames coming from a pot on the stove. There is smoke rising from the pot, indicating a fire.",dangerous fire
fire_dataset_2_augmented/image1041_aug_1.jpg,The image depicts a kitchen with flames engulfing the countertop and cabinets. The fire appears to be uncontrolled and spreading rapidly.,dangerous fire
fire_dataset_2_augmented/image1144_aug_7.jpg,The image shows a fire burning inside a structure with flames visible through a window or opening. The fire appears to be contained within a confined space.,dangerous fire
fire_dataset_2_augmented/image1032_aug_1.jpg,"The image depicts a room with multiple computer monitors and desks, all engulfed in flames. The fire appears to be spreading rapidly across the room, with visible flames and smoke rising from the equipment.",dangerous fire
fire_dataset_2_augmented/image1141_aug_3.jpg,"The image shows a living room with a fireplace burning brightly. The room has framed pictures on the walls, a potted plant, and a couch. The fireplace is emitting flames and smoke, indicating that it is currently in use.",dangerous fire
fire_dataset_2_augmented/image1092_aug_7.jpg,"The image depicts a dimly lit room with a person standing near a couch that appears to be on fire. The flames are visible, and there is smoke rising from the couch.",dangerous fire
fire_dataset_2_augmented/image1090_aug_1.jpg,"The image shows a person sitting at a table with a lit candle in front of them. The table appears to be covered with a green cloth, and there is a reflection of the candlelight on the surface.",no fire
fire_dataset_2_augmented/image1086_aug_3.jpg,"The image appears to be dark and unclear, with some faint red and yellow hues that might suggest the presence of fire or smoke. The details are not distinct enough to confidently identify the exact nature of the objects or the situation.",no fire
fire_dataset_2_augmented/image1085_aug_6.jpg,"The image shows a dark scene with a large fire burning inside a building. There are several people gathered outside the building, some of whom appear to be watching the fire. The fire is intense, with flames and smoke visible through the doorway.",dangerous fire
fire_dataset_2_augmented/image1140_aug_4.jpg,"The image shows a living room with a couch, two armchairs, a coffee table, and a lamp. There is a bright yellow light source in the center of the room, which appears to be a fire or a fire effect. The ceiling is also illuminated with a similar yellow light.",dangerous fire
fire_dataset_2_augmented/image1087_aug_6.jpg,"The image shows a cozy indoor setting with a lit Christmas tree adorned with ornaments and lights. The room has warm lighting, and there is a framed picture hanging on the wall to the left of the tree. A person wearing a red hat is sitting next to the tree, and there is a curtain on the right side of the image.",no fire
fire_dataset_2_augmented/image1107_aug_4.jpg,"The image shows a dimly lit bedroom with a bed covered in a red blanket. The room has a window with curtains, and there is a small fire burning under the window, emitting smoke. The walls are red, and there are several objects scattered around the room, including a lamp and a pair of skis leaning against the wall.",dangerous fire
fire_dataset_2_augmented/image1079_aug_5.jpg,"The image shows a hallway with a fire alarm on the ceiling, a red light indicating a potential fire hazard. The hallway has fluorescent lighting and appears to be part of a building with multiple doors.",dangerous fire
fire_dataset_2_augmented/image1045_aug_4.jpg,"The image shows a couch engulfed in flames, with bright orange and yellow flames consuming the fabric. The couch is positioned in a dimly lit room with a beige armchair to the left and a wooden cabinet with books in the background.",dangerous fire
fire_dataset_2_augmented/image1041_aug_2.jpg,The image shows a kitchen with flames engulfing the countertop and cabinets. The flames appear to be uncontrolled and intense.,dangerous fire
fire_dataset_2_augmented/image1101_aug_2.jpg,"The image appears to be a reflection or a distorted view of a room with a large mirror. The reflection shows a person standing near a source of light, possibly a lamp or a window, which is casting a bright glow. There are also some indistinct shapes and colors that might suggest other objects or furniture in the room.",no fire
fire_dataset_2_augmented/image1058_aug_2.jpg,"The image depicts a chaotic scene inside an office with multiple computer monitors on desks. A large fire is engulfing the right side of the room, with flames and smoke billowing out. The office appears to be in disarray, with papers scattered on the floor.",dangerous fire
fire_dataset_2_augmented/image1031_aug_2.jpg,The image depicts a kitchen with flames and smoke billowing from various cooking pots and pans on the stovetops. The kitchen appears to be in a state of emergency due to the intense fire.,dangerous fire
fire_dataset_2_augmented/image1115_aug_3.jpg,"The image shows a living room with a striped couch, a coffee table, and a potted plant. There is a fire burning on the coffee table, and a thermometer indicates a temperature of 39°C. The air toxicity level is shown as unsafe.",dangerous fire
fire_dataset_2_augmented/image1056_aug_4.jpg,"The image depicts a room engulfed in flames with intense orange and yellow flames consuming the furniture and walls. The fire appears to be spreading rapidly, creating a hazardous environment.",dangerous fire
fire_dataset_2_augmented/image1028_aug_2.jpg,"The image depicts a bedroom with a bed that is engulfed in flames. The room has a classic design with framed pictures on the wall, a dresser, and a window with curtains. The fire appears to be spreading rapidly across the bed and the surrounding area.",dangerous fire
fire_dataset_2_augmented/image1078_aug_5.jpg,"The image shows a wall socket with multiple electrical cords plugged into it, some of which are on fire with bright flames and smoke rising from them.",dangerous fire
fire_dataset_2_augmented/image1142_aug_1.jpg,"The image shows a cozy living room with a large, roaring fireplace that is emitting flames and smoke. The room features a beige sofa adorned with several pillows, a wooden coffee table in front of the sofa, and two potted plants on either side of the room. The walls are painted a warm, neutral color, and there is a framed picture hanging above the sofa.",controlled fire
fire_dataset_2_augmented/image1127_aug_5.jpg,"The image shows a small fire burning on a piece of wood or cardboard, with flames and smoke rising from it. The background appears to be a plain surface, possibly a table or floor.",dangerous fire
fire_dataset_2_augmented/image1121_aug_5.jpg,"The image shows a building engulfed in flames with thick black smoke rising from it. The fire appears to be spreading rapidly, and there are clothes hanging outside the building, possibly indicating a residential area.",dangerous fire
fire_dataset_2_augmented/image1115_aug_2.jpg,The image shows a living room with a striped couch on fire. There is a thermometer indicating a temperature of 39°C and a toxicity level labeled as 'UNSAFE'. The room has framed pictures on the walls and a potted plant on the right side.,dangerous fire
fire_dataset_2_augmented/image1123_aug_2.jpg,"The image shows a fire burning inside a building, with flames and smoke visible. The fire appears to be spreading rapidly.",dangerous fire
fire_dataset_2_augmented/image1093_aug_3.jpg,"The image shows a room with a large fire burning in the center, consuming furniture and possibly other items. The flames are intense and appear to be spreading rapidly.",dangerous fire
fire_dataset_2_augmented/image1070_aug_7.jpg,"The image depicts a living room with a large fire burning in the center, consuming furniture and debris. The flames are intense and spreading rapidly, creating a dramatic and chaotic scene.",dangerous fire
fire_dataset_2_augmented/image1049_aug_1.jpg,"The image shows a kitchen with multiple burners on a stove, each containing a pot that is on fire. The flames are intense and appear to be spreading across the pots.",dangerous fire
fire_dataset_2_augmented/image1043_aug_6.jpg,"The image depicts a bedroom with a bed engulfed in flames. The bed is surrounded by flames, and there is visible smoke rising from the bed and the floor. The room appears to be in disarray due to the fire.",dangerous fire
